Site,Quad,Date,Colony ID,Total area,Discolored area,Pigmented area,Percent discoloration
FR7,5m,1004,Pocillopora_meandrina_1,68.57,2.75,65.82,4.010500219
FR7,5m,1004,Pocillopora_meandrina_3,46.3,1.13,45.17,2.440604752
FR7,5m,1004,Pocillopora_meandrina_4,41.04,0.14,40.9,0.341130604
FR7,5m,1004,Pocillopora_meandrina_5,115.66,0.07,115.59,0.06052222
FR7,5m,1004,Porites_lobata_1,119.87,4.91,114.96,4.096104113
FR7,5m,1004,Porites_superfusa,25.7,7.11,18.59,27.66536965
FR7,5m,1007,Astrea_curta_1,5.51,2.23,3.28,40.47186933
FR7,5m,1007,Fungia_spp.,5.96,0,5.96,0
FR7,5m,1007,Goniastrea_stelligera_1,65.07,2.69,62.38,4.134009528
FR7,5m,1007,Goniastrea_stelligera_2,1.65,0,1.65,0
FR7,5m,1007,Montipora_patula,62,14.48,47.52,23.35483871
FR7,5m,1007,Pavona_chiriquiensis,29.51,4.43,25.08,15.01186039
FR7,5m,1007,Pocillopora_meandrina_1,81.56,4.02,77.54,4.928886709
FR7,5m,1007,Pocillopora_meandrina_3,102.01,2.14,99.87,2.097833546
FR7,5m,1007,Pocillopora_meandrina_4,90.96,0.14,90.82,0.153913808
FR7,5m,1007,Pocillopora_meandrina_5,138.91,0.37,138.54,0.266359513
FR7,5m,1007,Porites_lobata_1,123.3,71.01,52.29,57.59124088
FR7,5m,1007,Porites_superfusa,30.23,5.38,24.85,17.79689051
FR7,5m,1109,Astrea_curta_1,26.79,19.73,7.06,73.64688317
FR7,5m,1109,Goniastrea_stelligera_1,52.48,8.93,43.55,17.0160061
FR7,5m,1109,Goniastrea_stelligera_2,3.1,1.74,1.36,56.12903226
FR7,5m,1109,Pocillopora_meandrina_1,86.25,1.58,84.67,1.831884058
FR7,5m,1109,Pocillopora_meandrina_3,78.33,0.55,77.78,0.702157539
FR7,5m,1109,Pocillopora_meandrina_4,82.26,0.02,82.24,0.024313153
FR7,5m,1109,Pocillopora_meandrina_5,147.63,0.07,147.56,0.047415837
FR7,5m,1109,Pocillopora_meandrina_6,22.06,0.97,21.09,4.397098821
FR7,5m,1109,Pocillopora_meandrina_7,5.52,2.75,2.77,49.81884058
FR7,5m,1109,Porites_lobata_1,145.46,113.96,31.5,78.34456208
FR7,5m,1109,Porites_superfusa,53.94,31.24,22.7,57.91620319
FR7,5m,1206,Astrea_curta_1,47.88,6.17,41.71,12.88638262
FR7,5m,1206,Fungia_spp.,1.76,0,1.76,0
FR7,5m,1206,Goniastrea_stelligera_1,63.98,1.38,62.6,2.156924039
FR7,5m,1206,Montipora_patula,38.54,2.47,36.07,6.408925791
FR7,5m,1206,Pavona_chiriquiensis,81.17,1.98,79.19,2.439324874
FR7,5m,1206,Pocillopora_meandrina_1,72.88,0.43,72.45,0.590010977
FR7,5m,1206,Pocillopora_meandrina_3,126.53,8.99,117.54,7.105034379
FR7,5m,1206,Pocillopora_meandrina_4,65.09,0.22,64.87,0.337993547
FR7,5m,1206,Pocillopora_meandrina_5,156.05,0,156.05,0
FR7,5m,1206,Pocillopora_meandrina_6,39.69,0.73,38.96,1.83925422
FR7,5m,1206,Pocillopora_meandrina_7,6.6,0.1,6.5,1.515151515
FR7,5m,1206,Porites_arnaudi_2,25.18,0.49,24.69,1.94598888
FR7,5m,1206,Porites_lobata_1,150.85,0.07,150.78,0.046403712
FR7,5m,1206,Porites_superfusa,75.73,14.23,61.5,18.79043972
FR7,5m,1209,Astrea_curta_1,72.04,27.82,44.22,38.61743476
FR7,5m,1209,Fungia_spp.,9.84,0.12,9.72,1.219512195
FR7,5m,1209,Goniastrea_stelligera_1,36.96,1.01,35.95,2.732683983
FR7,5m,1209,Montipora_patula,25.15,0.74,24.41,2.942345924
FR7,5m,1209,Pavona_chiriquiensis,74.29,0.07,74.22,0.094225333
FR7,5m,1209,Pocillopora_meandrina_1,45,2.61,42.39,5.8
FR7,5m,1209,Pocillopora_meandrina_3,38.11,0.23,37.88,0.603516137
FR7,5m,1209,Pocillopora_meandrina_4,12.74,0.02,12.72,0.156985871
FR7,5m,1209,Pocillopora_meandrina_5,140.39,0.04,140.35,0.028492058
FR7,5m,1209,Pocillopora_meandrina_7,10.5,4.28,6.22,40.76190476
FR7,5m,1209,Porites_arnaudi_2,59.07,0.65,58.42,1.100389369
FR7,5m,1209,Porites_arnaudi_3,56.55,0,56.55,0
FR7,5m,1209,Porites_lobata_1,208.97,13.7,195.27,6.555964971
FR7,5m,1209,Porites_superfusa,112.71,57.8,54.91,51.28205128
FR7,5m,1307,Astrea_curta_1,81.6,31.56,50.04,38.67647059
FR7,5m,1307,Fungia_spp.,13.18,0.02,13.16,0.151745068
FR7,5m,1307,Goniastrea_stelligera_1,99.56,7.62,91.94,7.653676175
FR7,5m,1307,Montipora_patula,61.39,7.36,54.03,11.98892328
FR7,5m,1307,Pocillopora_meandrina_1,49.92,4.77,45.15,9.555288462
FR7,5m,1307,Pocillopora_meandrina_3,54.28,17.58,36.7,32.38761975
FR7,5m,1307,Pocillopora_meandrina_5,158.26,1.25,157.01,0.789839505
FR7,5m,1307,Pocillopora_meandrina_7,6.55,3.72,2.83,56.79389313
FR7,5m,1307,Porites_lobata_1,185.84,121.78,64.06,65.52948773
FR7,5m,1307,Porites_superfusa,102.09,48.75,53.34,47.75198354
FR7,5m,1409,Astrea_curta_1,109.95,12.01,97.94,10.92314688
FR7,5m,1409,Goniastrea_stelligera_1,33.36,0.23,33.13,0.689448441
FR7,5m,1409,Montipora_patula,52.46,0.37,52.09,0.705299276
FR7,5m,1409,Pavona_chiriquiensis,124.93,0.01,124.92,0.008004483
FR7,5m,1409,Porites_lobata_1,285.22,7.02,278.2,2.461257976
FR7,5m,1409,Porites_superfusa,127.15,67.53,59.62,53.11049941
FR7,5m,1509,Astrea_curta_1,58.89,3.87,55.02,6.571574121
FR7,5m,1509,Favites_abdita_2,3.6,0.53,3.07,14.72222222
FR7,5m,1509,Goniastrea_stelligera_1,91.75,3.86,87.89,4.207084469
FR7,5m,1509,Montipora_patula,58.38,2.13,56.25,3.648509764
FR7,5m,1509,Pavona_chiriquiensis,191.72,4.99,186.73,2.602754016
FR7,5m,1509,Porites_arnaudi_4,59.66,0.49,59.17,0.821320818
FR7,5m,1509,Porites_arnaudi_5,10.26,0.56,9.7,5.458089669
FR7,5m,1509,Porites_lobata_1,296.4,71.04,225.36,23.96761134
FR7,5m,1509,Porites_superfusa,92.14,22.89,69.25,24.84263078
FR7,5m,1605,Astrea_curta_1,44.36,0.04,44.32,0.090171326
FR7,5m,1605,Favites_abdita_2,6.31,0.33,5.98,5.229793978
FR7,5m,1605,Goniastrea_stelligera_1,43.19,0.4,42.79,0.92614031
FR7,5m,1605,Montipora_patula,56.86,1.11,55.75,1.952163208
FR7,5m,1605,Pavona_chiriquiensis,264.52,5.92,258.6,2.238016029
FR7,5m,1605,Porites_arnaudi_5,6.25,0,6.25,0
FR7,5m,1605,Porites_lobata_1,454.47,26.03,428.44,5.727550773
FR7,5m,1605,Porites_superfusa,63.31,3.46,59.85,5.465171379
FR7,5m,1609,Astrea_curta_1,37.98,3.52,34.46,9.268035808
FR7,5m,1609,Goniastrea_stelligera_1,35.08,0.57,34.51,1.624857469
FR7,5m,1609,Goniastrea_stelligera_3,17.38,0.01,17.37,0.057537399
FR7,5m,1609,Hydnophora_microconos_1,7.77,0.48,7.29,6.177606178
FR7,5m,1609,Montipora_patula,76.59,8.03,68.56,10.48439744
FR7,5m,1609,Pavona_chiriquiensis,152.96,4.51,148.45,2.948483264
FR7,5m,1609,Porites_arnaudi_5,35.6,0.58,35.02,1.629213483
FR7,5m,1609,Porites_arnaudi_6,8.94,6.1,2.84,68.23266219
FR7,5m,1609,Porites_lobata_1,418.05,40.03,378.02,9.57540964
FR7,5m,1609,Porites_superfusa,48.95,14.33,34.62,29.27477017
FR7,5m,1709,Fungia_spp.,40.28,7.8,32.48,19.36444886
FR7,5m,1709,Goniastrea_stelligera_1,56.38,0.06,56.32,0.106420717
FR7,5m,1709,Goniastrea_stelligera_4,31.82,0,31.82,0
FR7,5m,1709,Porites_arnaudi_7,6.2,0,6.2,0
FR7,5m,1709,Porites_lobata_1,355.48,5.42,350.06,1.524698999
FR7,5m,1709,Porites_superfusa,66.16,9.03,57.13,13.64873035
FR7,5m,1810,Favites_pentagona_3,29.37,1.39,27.98,4.732720463
FR7,5m,1810,Fungia_spp.,12.21,0,12.21,0
FR7,5m,1810,Goniastrea_stelligera_1,35.25,0.3,34.95,0.85106383
FR7,5m,1810,Goniastrea_stelligera_5,2.72,0.21,2.51,7.720588235
FR7,5m,1810,Hydnophora_microconos_2,8.77,0,8.77,0
FR7,5m,1810,Pocillopora_meandrina_8,31.29,0.02,31.27,0.063918185
FR7,5m,1810,Porites_arnaudi_7,0.37,0,0.37,0
FR7,5m,1810,Porites_arnaudi_8,3.03,0.69,2.34,22.77227723
FR7,5m,1810,Porites_superfusa,46.14,12.75,33.39,27.63328999
FR7,5m,1909,Favites_pentagona_3,17.92,3.04,14.88,16.96428571
FR7,5m,1909,Favites_pentagona_4,12.38,7.38,5,59.61227787
FR7,5m,1909,Pocillopora_meandrina_8,27.71,0.31,27.4,1.1187297
FR7,5m,1909,Porites_arnaudi_7,3.37,0,3.37,0
FR7,5m,1909,Porites_arnaudi_8,2.9,0.54,2.36,18.62068966
FR7,5m,1909,Porites_arnaudi_9,14.4,0.18,14.22,1.25
FR7,5m,1909,Porites_superfusa,1.58,0,1.58,0
FR9,0m,909,Fungia_spp.,6.18,0,6.18,0
FR9,0m,909,Goniastrea_stelligera_1,342.92,17.86,325.06,5.208211828
FR9,0m,909,Goniastrea_stelligera_2,49.82,3.58,46.24,7.185869129
FR9,0m,909,Goniastrea_stelligera_3,232.66,9.15,223.51,3.932777443
FR9,0m,909,Hydnophora_microconos_1,272,91.85,180.15,33.76838235
FR9,0m,909,Montipora_flabellata,436.98,10.12,426.86,2.315895464
FR9,0m,909,Pavona_chiriquiensis,79.33,0,79.33,0
FR9,0m,909,Pocillopora_meandrina_1,76.77,1.96,74.81,2.55308063
FR9,0m,909,Pocillopora_meandrina_2,5.42,0,5.42,0
FR9,0m,909,Pocillopora_meandrina_3,18.25,0,18.25,0
FR9,0m,909,Pocillopora_meandrina_4,19.87,2.54,17.33,12.78309009
FR9,0m,909,Porites_superfusa,309.95,105.52,204.43,34.04420068
FR9,0m,909,Stylophora_pistillata_1,3.68,0.63,3.05,17.11956522
FR9,0m,909,Stylophora_pistillata_2,6.96,0.57,6.39,8.189655172
FR9,0m,1004,Fungia_spp.,27.25,0.17,27.08,0.623853211
FR9,0m,1004,Goniastrea_stelligera_1,381.07,16.96,364.11,4.450625869
FR9,0m,1004,Goniastrea_stelligera_2,53,5.51,47.49,10.39622642
FR9,0m,1004,Goniastrea_stelligera_3,248.95,5.77,243.18,2.317734485
FR9,0m,1004,Hydnophora_microconos_1,289.89,74.69,215.2,25.76494532
FR9,0m,1004,Montipora_flabellata,650.96,10.17,640.79,1.562307976
FR9,0m,1004,Pocillopora_meandrina_1,73.52,1.15,72.37,1.564200218
FR9,0m,1004,Pocillopora_meandrina_2,7.45,0.05,7.4,0.67114094
FR9,0m,1004,Pocillopora_meandrina_3,11.98,0.61,11.37,5.091819699
FR9,0m,1004,Pocillopora_meandrina_5,5.7,1.71,3.99,30
FR9,0m,1004,Porites_superfusa,78.15,7.33,70.82,9.379398592
FR9,0m,1004,Stylophora_pistillata_1,2.86,0.13,2.73,4.545454545
FR9,0m,1004,Stylophora_pistillata_2,7.11,0.25,6.86,3.516174402
FR9,0m,1007,Fungia_spp.,46.48,0.32,46.16,0.688468158
FR9,0m,1007,Goniastrea_stelligera_1,349.44,9.33,340.11,2.669986264
FR9,0m,1007,Goniastrea_stelligera_2,49.76,13.94,35.82,28.01446945
FR9,0m,1007,Goniastrea_stelligera_3,237.06,6.3,230.76,2.657555049
FR9,0m,1007,Hydnophora_microconos_1,293.27,29.52,263.75,10.06580966
FR9,0m,1007,Montipora_flabellata,611.67,15.49,596.18,2.532411268
FR9,0m,1007,Pocillopora_meandrina_1,77.57,0.46,77.11,0.593012763
FR9,0m,1007,Pocillopora_meandrina_2,11.08,0,11.08,0
FR9,0m,1007,Pocillopora_meandrina_3,26.23,0.14,26.09,0.533739992
FR9,0m,1007,Pocillopora_meandrina_5,6.74,1.83,4.91,27.15133531
FR9,0m,1007,Porites_superfusa,87.59,10.36,77.23,11.82783423
FR9,0m,1007,Stylophora_pistillata_2,9,0.06,8.94,0.666666667
FR9,0m,1010,Fungia_spp.,52.68,1.79,50.89,3.397873956
FR9,0m,1010,Goniastrea_stelligera_1,398.72,35.28,363.44,8.848314607
FR9,0m,1010,Goniastrea_stelligera_2,26.26,3.27,22.99,12.45239909
FR9,0m,1010,Goniastrea_stelligera_3,286.7,32.87,253.83,11.46494594
FR9,0m,1010,Hydnophora_microconos_1,321.57,190.98,130.59,59.38986846
FR9,0m,1010,Montipora_flabellata,592.01,27.99,564.02,4.727960676
FR9,0m,1010,Pocillopora_meandrina_1,79.76,1.02,78.74,1.27883651
FR9,0m,1010,Pocillopora_meandrina_2,18.64,0.33,18.31,1.770386266
FR9,0m,1010,Pocillopora_meandrina_3,35.94,7.17,28.77,19.94991653
FR9,0m,1010,Pocillopora_meandrina_5,8.25,1.71,6.54,20.72727273
FR9,0m,1010,Porites_superfusa,155.57,39.48,116.09,25.3776435
FR9,0m,1010,Stylophora_pistillata_2,15.51,1.38,14.13,8.897485493
FR9,0m,1010,Stylophora_pistillata_3,8.02,0.54,7.48,6.733167082
FR9,0m,1109,Fungia_spp.,35.54,1.8,33.74,5.064715813
FR9,0m,1109,Goniastrea_stelligera_1,514.18,27.02,487.16,5.254969077
FR9,0m,1109,Goniastrea_stelligera_2,16.35,4.25,12.1,25.99388379
FR9,0m,1109,Goniastrea_stelligera_3,315.26,20.29,294.97,6.435957622
FR9,0m,1109,Hydnophora_microconos_1,378.19,188.77,189.42,49.91406436
FR9,0m,1109,Montipora_flabellata,754.65,24,730.65,3.18028225
FR9,0m,1109,Pocillopora_meandrina_1,45.17,1.55,43.62,3.431481072
FR9,0m,1109,Pocillopora_meandrina_2,35.8,1.88,33.92,5.251396648
FR9,0m,1109,Pocillopora_meandrina_3,37.1,0.21,36.89,0.566037736
FR9,0m,1109,Pocillopora_meandrina_5,7.42,0.28,7.14,3.773584906
FR9,0m,1109,Porites_superfusa,239.02,67.13,171.89,28.08551586
FR9,0m,1109,Stylophora_pistillata_2,36.53,1.37,35.16,3.750342185
FR9,0m,1109,Stylophora_pistillata_3,3.91,0.03,3.88,0.767263427
FR9,0m,1206,Fungia_spp.,27.08,1,26.08,3.692762186
FR9,0m,1206,Goniastrea_stelligera_1,500.08,32.24,467.84,6.446968485
FR9,0m,1206,Goniastrea_stelligera_2,9.65,0.4,9.25,4.14507772
FR9,0m,1206,Goniastrea_stelligera_3,219.53,29.28,190.25,13.33758484
FR9,0m,1206,Goniastrea_stelligera_4,22.62,0.03,22.59,0.132625995
FR9,0m,1206,Hydnophora_microconos_1,374.83,156.72,218.11,41.8109543
FR9,0m,1206,Lobophyllia_hemprichii,77.92,11.61,66.31,14.89989733
FR9,0m,1206,Montipora_flabellata,1456.08,85.92,1370.16,5.900774683
FR9,0m,1206,Pavona_chiriquiensis,45.37,0,45.37,0
FR9,0m,1206,Pocillopora_meandrina_1,49.9,2.24,47.66,4.488977956
FR9,0m,1206,Pocillopora_meandrina_2,23.7,0.3,23.4,1.265822785
FR9,0m,1206,Pocillopora_meandrina_3,31,4.11,26.89,13.25806452
FR9,0m,1206,Porites_superfusa,132.72,20.55,112.17,15.48372514
FR9,0m,1206,Stylophora_pistillata_2,32.83,7.98,24.85,24.30703625
FR9,0m,1209,Fungia_spp.,30.91,0.13,30.78,0.420575865
FR9,0m,1209,Goniastrea_stelligera_1,571.33,41.39,529.94,7.244499676
FR9,0m,1209,Goniastrea_stelligera_2,7.52,1.71,5.81,22.7393617
FR9,0m,1209,Goniastrea_stelligera_3,331.4,0.02,331.38,0.006035003
FR9,0m,1209,Goniastrea_stelligera_5,3.85,0,3.85,0
FR9,0m,1209,Hydnophora_microconos_1,419.72,99.04,320.68,23.5966835
FR9,0m,1209,Lobophyllia_hemprichii,58.85,5.14,53.71,8.734069669
FR9,0m,1209,Montipora_flabellata,1075.27,65.2,1010.07,6.06359333
FR9,0m,1209,Pavona_chiriquiensis,85.3,0.23,85.07,0.269636577
FR9,0m,1209,Pocillopora_meandrina_1,30.02,0.32,29.7,1.065956029
FR9,0m,1209,Pocillopora_meandrina_2,30.8,1.1,29.7,3.571428571
FR9,0m,1209,Pocillopora_meandrina_3,64.66,0.21,64.45,0.32477575
FR9,0m,1209,Porites_superfusa,241.42,24.86,216.56,10.29740701
FR9,0m,1209,Stylophora_pistillata_2,60.85,0,60.85,0
FR9,0m,1307,Fungia_spp.,45.78,0.05,45.73,0.109217999
FR9,0m,1307,Goniastrea_stelligera_1,539.28,119.74,419.54,22.20367898
FR9,0m,1307,Goniastrea_stelligera_3,279.39,48.4,230.99,17.32345467
FR9,0m,1307,Goniastrea_stelligera_5,13.85,1.44,12.41,10.39711191
FR9,0m,1307,Goniastrea_stelligera_6,34.09,5.54,28.55,16.25110003
FR9,0m,1307,Hydnophora_microconos_1,483.17,263.78,219.39,54.59362129
FR9,0m,1307,Lobophyllia_hemprichii,32.35,0.26,32.09,0.803709428
FR9,0m,1307,Montipora_flabellata,964.39,98.87,865.52,10.25207644
FR9,0m,1307,Pavona_chiriquiensis,33.78,0,33.78,0
FR9,0m,1307,Pocillopora_meandrina_2,14.51,5.45,9.06,37.56030324
FR9,0m,1307,Pocillopora_meandrina_3,62.17,0.23,61.94,0.369953354
FR9,0m,1307,Pocillopora_meandrina_6,12.97,4.09,8.88,31.53430995
FR9,0m,1307,Pocillopora_meandrina_7,48.94,0.77,48.17,1.573355129
FR9,0m,1307,Pocillopora_meandrina_8,5,0.07,4.93,1.4
FR9,0m,1307,Porites_superfusa,204.3,55.14,149.16,26.989721
FR9,0m,1307,Stylophora_pistillata_2,36.56,0.04,36.52,0.10940919
FR9,0m,1307,Stylophora_pistillata_4,7.19,0.25,6.94,3.47705146
FR9,0m,1307,Stylophora_pistillata_5,20.12,2.27,17.85,11.28230616
FR9,0m,1409,Fungia_spp.,25.05,0,25.05,0
FR9,0m,1409,Goniastrea_stelligera_1,784.85,27.62,757.23,3.519143785
FR9,0m,1409,Goniastrea_stelligera_3,350.36,4.46,345.9,1.272976367
FR9,0m,1409,Goniastrea_stelligera_5,24.16,0.86,23.3,3.559602649
FR9,0m,1409,Goniastrea_stelligera_7,7.35,0,7.35,0
FR9,0m,1409,Hydnophora_microconos_1,570.55,25.15,545.4,4.408027342
FR9,0m,1409,Lobophyllia_hemprichii,102.06,0.05,102.01,0.04899079
FR9,0m,1409,Montipora_flabellata,236.58,16.42,220.16,6.940569786
FR9,0m,1409,Pavona_chiriquiensis,10.77,1.27,9.5,11.79201486
FR9,0m,1409,Pocillopora_meandrina_2,12.14,2.97,9.17,24.4645799
FR9,0m,1409,Pocillopora_meandrina_3,107.95,2.98,104.97,2.760537286
FR9,0m,1409,Pocillopora_meandrina_6,36.39,10.53,25.86,28.93652102
FR9,0m,1409,Pocillopora_meandrina_7,48.4,0.35,48.05,0.723140496
FR9,0m,1409,Pocillopora_meandrina_9,3.9,0.41,3.49,10.51282051
FR9,0m,1409,Porites_superfusa,97.29,41.69,55.6,42.8512694
FR9,0m,1409,Stylophora_pistillata_2,106.42,2.6,103.82,2.443149784
FR9,0m,1509,Astrea_curta_1,17.11,8.61,8.5,50.32144944
FR9,0m,1509,Fungia_spp.,29.62,19.32,10.3,65.22619851
FR9,0m,1509,Goniastrea_stelligera_1,576.53,144.7,431.83,25.09843373
FR9,0m,1509,Goniastrea_stelligera_7,4.88,0,4.88,0
FR9,0m,1509,Lobophyllia_hemprichii,7.04,2.49,4.55,35.36931818
FR9,0m,1509,Pavona_chiriquiensis,7.71,1.62,6.09,21.01167315
FR9,0m,1509,Pocillopora_meandrina_10,8.98,0,8.98,0
FR9,0m,1509,Pocillopora_meandrina_11,31.85,4.43,27.42,13.90894819
FR9,0m,1509,Pocillopora_meandrina_3,57.41,7.92,49.49,13.79550601
FR9,0m,1509,Pocillopora_meandrina_6,43.74,9.96,33.78,22.77091907
FR9,0m,1509,Stylophora_pistillata_2,105.04,34.57,70.47,32.9112719
FR9,0m,1509,Stylophora_pistillata_6,11.23,6.73,4.5,59.92876224
FR9,0m,1509,Stylophora_pistillata_7,11.29,7.33,3.96,64.92471213
FR9,0m,1509,Turbinaria_reniformis,7.15,0,7.15,0
FR9,0m,1605,Astrea_curta_1,5.75,0.22,5.53,3.826086957
FR9,0m,1605,Goniastrea_stelligera_1,551.7,213.33,338.37,38.66775421
FR9,0m,1605,Goniastrea_stelligera_7,7.46,3.99,3.47,53.48525469
FR9,0m,1605,Goniastrea_stelligera_8,7.79,2.62,5.17,33.63286264
FR9,0m,1605,Pocillopora_meandrina_11,34.61,4.44,30.17,12.82866224
FR9,0m,1605,Pocillopora_meandrina_3,60.86,5.35,55.51,8.790667105
FR9,0m,1605,Stylophora_pistillata_2,99.81,36.53,63.28,36.59953912
FR9,0m,1605,Turbinaria_reniformis,11.82,3.62,8.2,30.62605753
FR9,0m,1609,Astrea_curta_1,0.68,0.04,0.64,5.882352941
FR9,0m,1609,Goniastrea_stelligera_1,142.66,13.6,129.06,9.533155755
FR9,0m,1609,Goniastrea_stelligera_7,10.78,0.65,10.13,6.029684601
FR9,0m,1609,Goniastrea_stelligera_8,20.27,1.29,18.98,6.364084854
FR9,0m,1609,Montipora_flabellata,10.37,0.91,9.46,8.775313404
FR9,0m,1609,Pocillopora_meandrina_11,65.13,5.61,59.52,8.613542146
FR9,0m,1609,Pocillopora_meandrina_3,55.87,1.63,54.24,2.917487023
FR9,0m,1609,Stylophora_pistillata_2,98.14,2.86,95.28,2.914204198
FR9,0m,1609,Turbinaria_reniformis,5.91,0,5.91,0
FR9,0m,1709,Goniastrea_stelligera_1,5.9,0.75,5.15,12.71186441
FR9,0m,1709,Goniastrea_stelligera_7,17.98,0.82,17.16,4.560622914
FR9,0m,1709,Goniastrea_stelligera_8,25.07,0.52,24.55,2.074192262
FR9,0m,1709,Montipora_flabellata,44.18,0.64,43.54,1.448619285
FR9,0m,1709,Pavona_chiriquiensis,7.58,0,7.58,0
FR9,0m,1709,Pocillopora_meandrina_11,74.41,0,74.41,0
FR9,0m,1709,Pocillopora_meandrina_3,63.89,4.08,59.81,6.385975896
FR9,0m,1709,Porites_superfusa,4.2,2.8,1.4,66.66666667
FR9,0m,1709,Stylophora_pistillata_2,142.38,0.55,141.83,0.386290209
FR9,0m,1709,Turbinaria_reniformis,11.95,0.03,11.92,0.251046025
FR9,0m,1810,Favites_abdita_1,2.28,0,2.28,0
FR9,0m,1810,Goniastrea_stelligera_7,33,0,33,0
FR9,0m,1810,Goniastrea_stelligera_8,27.71,0.46,27.25,1.660050523
FR9,0m,1810,Montipora_flabellata,74.98,8.09,66.89,10.78954388
FR9,0m,1810,Pocillopora_meandrina_3,34.79,0.07,34.72,0.201207243
FR9,0m,1810,Porites_superfusa,14.52,2.86,11.66,19.6969697
FR9,0m,1810,Stylophora_pistillata_2,203.26,27.47,175.79,13.51471022
FR9,0m,1810,Turbinaria_reniformis,37.51,0.08,37.43,0.21327646
FR9,0m,1909,Astrea_curta_2,7.68,1.05,6.63,13.671875
FR9,0m,1909,Favites_abdita_1,4.7,0,4.7,0
FR9,0m,1909,Fungia_spp.,9.14,2.51,6.63,27.46170678
FR9,0m,1909,Goniastrea_stelligera_7,11.05,0.8,10.25,7.239819005
FR9,0m,1909,Goniastrea_stelligera_8,20,0.16,19.84,0.8
FR9,0m,1909,Lobophyllia_hemprichii,13.53,0.14,13.39,1.03473762
FR9,0m,1909,Montipora_flabellata,20.47,0.53,19.94,2.589154861
FR9,0m,1909,Pocillopora_meandrina_12,25.11,0,25.11,0
FR9,0m,1909,Porites_superfusa,14.2,3.26,10.94,22.95774648
FR9,0m,1909,Stylophora_pistillata_2,55.47,1.83,53.64,3.299080584
FR9,0m,1909,Turbinaria_reniformis,91.42,0.62,90.8,0.67818858
FR9,10m,909,Fungia_spp.,18.56,0.06,18.5,0.323275862
FR9,10m,909,Goniastrea_stelligera_1,121.82,28.45,93.37,23.35412904
FR9,10m,909,Goniastrea_stelligera_2,9.97,0.32,9.65,3.209628887
FR9,10m,909,Montipora_aequituberculata,362.67,33.06,329.61,9.115725039
FR9,10m,909,Pavona_chiriquiensis,56.89,4.19,52.7,7.365090526
FR9,10m,909,Platygyra_daedalea_1,1150.56,46.09,1104.47,4.0058754
FR9,10m,909,Pocillopora_meandrina_1,148.59,6.11,142.48,4.111986002
FR9,10m,909,Pocillopora_meandrina_2,39.29,1.02,38.27,2.596080428
FR9,10m,909,Pocillopora_meandrina_3,39.31,0.6,38.71,1.526329178
FR9,10m,909,Pocillopora_meandrina_4,47.1,1.84,45.26,3.906581741
FR9,10m,909,Pocillopora_meandrina_5,84.98,2.32,82.66,2.73005413
FR9,10m,909,Pocillopora_meandrina_6,120.03,0.75,119.28,0.624843789
FR9,10m,909,Pocillopora_meandrina_7,21.07,0.19,20.88,0.901756051
FR9,10m,909,Porites_arnaudi_1,313.98,34.56,279.42,11.00707051
FR9,10m,909,Porites_superfusa,169.65,53.72,115.93,31.66519304
FR9,10m,909,Stylophora_pistillata_1,273.34,53.12,220.22,19.43367235
FR9,10m,909,Turbinaria_reniformis,110.22,16.17,94.05,14.67065868
FR9,10m,1004,Fungia_spp.,8.75,0,8.75,0
FR9,10m,1004,Goniastrea_stelligera_1,118.09,23.47,94.62,19.87467186
FR9,10m,1004,Goniastrea_stelligera_2,16.19,0.03,16.16,0.185299568
FR9,10m,1004,Montipora_aequituberculata,362.9,26,336.9,7.164508129
FR9,10m,1004,Pavona_chiriquiensis,16.64,1.27,15.37,7.632211538
FR9,10m,1004,Platygyra_daedalea_1,1013.31,37.21,976.1,3.672124029
FR9,10m,1004,Pocillopora_meandrina_1,152.62,13.8,138.82,9.04206526
FR9,10m,1004,Pocillopora_meandrina_2,44.01,0.73,43.28,1.658713929
FR9,10m,1004,Pocillopora_meandrina_3,41.2,2.18,39.02,5.291262136
FR9,10m,1004,Pocillopora_meandrina_4,42.13,1.49,40.64,3.536672205
FR9,10m,1004,Pocillopora_meandrina_5,69.09,6.45,62.64,9.335649153
FR9,10m,1004,Pocillopora_meandrina_6,137.76,22.58,115.18,16.39082462
FR9,10m,1004,Pocillopora_meandrina_7,23.31,0.36,22.95,1.544401544
FR9,10m,1004,Porites_arnaudi_1,308.44,21.54,286.9,6.983530022
FR9,10m,1004,Porites_superfusa,38.71,5.07,33.64,13.09739086
FR9,10m,1004,Stylophora_pistillata_1,290.99,19.27,271.72,6.622220695
FR9,10m,1004,Stylophora_pistillata_2,5.52,3.13,2.39,56.70289855
FR9,10m,1004,Turbinaria_reniformis,70.17,3.96,66.21,5.643437366
FR9,10m,1007,Fungia_spp.,14.44,0,14.44,0
FR9,10m,1007,Goniastrea_stelligera_1,103.75,30.6,73.15,29.4939759
FR9,10m,1007,Goniastrea_stelligera_2,15.41,0,15.41,0
FR9,10m,1007,Montipora_aequituberculata,450.43,68.74,381.69,15.26097285
FR9,10m,1007,Pavona_chiriquiensis,6.84,0.02,6.82,0.292397661
FR9,10m,1007,Platygyra_daedalea_1,941.61,13.67,927.94,1.451768779
FR9,10m,1007,Pocillopora_meandrina_1,161.29,2.51,158.78,1.556203112
FR9,10m,1007,Pocillopora_meandrina_2,54.23,0.67,53.56,1.235478517
